Image,Flow,Sequence,Sequence_Index,Dino,GtMask
DAVIS17/JPEGImages/480p/tennis/00051.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00051.flo,tennis,51,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00051.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00051.png
DAVIS17/JPEGImages/480p/tennis/00052.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00052.flo,tennis,52,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00052.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00052.png
DAVIS17/JPEGImages/480p/tennis/00053.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00053.flo,tennis,53,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00053.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00053.png
DAVIS17/JPEGImages/480p/tennis/00054.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00054.flo,tennis,54,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00054.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00054.png
DAVIS17/JPEGImages/480p/tennis/00055.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00055.flo,tennis,55,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00055.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00055.png
DAVIS17/JPEGImages/480p/tennis/00056.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00056.flo,tennis,56,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00056.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00056.png
DAVIS17/JPEGImages/480p/tennis/00057.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00057.flo,tennis,57,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00057.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00057.png
DAVIS17/JPEGImages/480p/tennis/00058.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00058.flo,tennis,58,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00058.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00058.png
DAVIS17/JPEGImages/480p/tennis/00059.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00059.flo,tennis,59,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00059.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00059.png
DAVIS17/JPEGImages/480p/tennis/00060.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00060.flo,tennis,60,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00060.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00060.png
DAVIS17/JPEGImages/480p/tennis/00061.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00061.flo,tennis,61,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00061.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00061.png
DAVIS17/JPEGImages/480p/tennis/00062.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00062.flo,tennis,62,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00062.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00062.png
DAVIS17/JPEGImages/480p/tennis/00063.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00063.flo,tennis,63,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00063.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00063.png
DAVIS17/JPEGImages/480p/tennis/00064.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00064.flo,tennis,64,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00064.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00064.png
DAVIS17/JPEGImages/480p/tennis/00065.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00065.flo,tennis,65,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00065.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00065.png
DAVIS17/JPEGImages/480p/tennis/00066.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00066.flo,tennis,66,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00066.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00066.png
DAVIS17/JPEGImages/480p/tennis/00067.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00067.flo,tennis,67,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00067.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00067.png
DAVIS17/JPEGImages/480p/tennis/00068.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00068.flo,tennis,68,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00068.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00068.png
DAVIS17/JPEGImages/480p/tractor-sand/00000.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00000.flo,tractor-sand,0,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00000.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00000.png
DAVIS17/JPEGImages/480p/tractor-sand/00001.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00001.flo,tractor-sand,1,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00001.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00001.png
DAVIS17/JPEGImages/480p/tractor-sand/00002.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00002.flo,tractor-sand,2,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00002.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00002.png
DAVIS17/JPEGImages/480p/tractor-sand/00003.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00003.flo,tractor-sand,3,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00003.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00003.png
DAVIS17/JPEGImages/480p/tractor-sand/00004.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00004.flo,tractor-sand,4,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00004.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00004.png
DAVIS17/JPEGImages/480p/tractor-sand/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00005.flo,tractor-sand,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00005.png
DAVIS17/JPEGImages/480p/tractor-sand/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00006.flo,tractor-sand,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00006.png
DAVIS17/JPEGImages/480p/tractor-sand/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00007.flo,tractor-sand,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00007.png
DAVIS17/JPEGImages/480p/tractor-sand/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00008.flo,tractor-sand,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00008.png
DAVIS17/JPEGImages/480p/tractor-sand/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00009.flo,tractor-sand,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00009.png
DAVIS17/JPEGImages/480p/tractor-sand/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00010.flo,tractor-sand,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00010.png
DAVIS17/JPEGImages/480p/tractor-sand/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00011.flo,tractor-sand,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00011.png
DAVIS17/JPEGImages/480p/tractor-sand/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00012.flo,tractor-sand,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00012.png
DAVIS17/JPEGImages/480p/tractor-sand/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00013.flo,tractor-sand,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00013.png
DAVIS17/JPEGImages/480p/tractor-sand/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00014.flo,tractor-sand,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00014.png
DAVIS17/JPEGImages/480p/tractor-sand/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00015.flo,tractor-sand,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00015.png
DAVIS17/JPEGImages/480p/tractor-sand/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00016.flo,tractor-sand,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00016.png
DAVIS17/JPEGImages/480p/tractor-sand/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00017.flo,tractor-sand,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00017.png
DAVIS17/JPEGImages/480p/tractor-sand/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00018.flo,tractor-sand,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00018.png
DAVIS17/JPEGImages/480p/tractor-sand/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00019.flo,tractor-sand,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00019.png
DAVIS17/JPEGImages/480p/tractor-sand/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00020.flo,tractor-sand,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00020.png
DAVIS17/JPEGImages/480p/tractor-sand/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00021.flo,tractor-sand,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00021.png
DAVIS17/JPEGImages/480p/tractor-sand/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00022.flo,tractor-sand,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00022.png
DAVIS17/JPEGImages/480p/tractor-sand/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00023.flo,tractor-sand,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00023.png
DAVIS17/JPEGImages/480p/tractor-sand/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00024.flo,tractor-sand,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00024.png
DAVIS17/JPEGImages/480p/tractor-sand/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00025.flo,tractor-sand,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00025.png
DAVIS17/JPEGImages/480p/tractor-sand/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00026.flo,tractor-sand,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00026.png
DAVIS17/JPEGImages/480p/tractor-sand/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00027.flo,tractor-sand,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00027.png
DAVIS17/JPEGImages/480p/tractor-sand/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00028.flo,tractor-sand,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00028.png
DAVIS17/JPEGImages/480p/tractor-sand/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00029.flo,tractor-sand,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00029.png
DAVIS17/JPEGImages/480p/tractor-sand/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00030.flo,tractor-sand,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00030.png
DAVIS17/JPEGImages/480p/tractor-sand/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00031.flo,tractor-sand,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00031.png
DAVIS17/JPEGImages/480p/tractor-sand/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00032.flo,tractor-sand,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00032.png
DAVIS17/JPEGImages/480p/tractor-sand/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00033.flo,tractor-sand,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00033.png
DAVIS17/JPEGImages/480p/tractor-sand/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00034.flo,tractor-sand,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00034.png
DAVIS17/JPEGImages/480p/tractor-sand/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00035.flo,tractor-sand,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00035.png
DAVIS17/JPEGImages/480p/tractor-sand/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00036.flo,tractor-sand,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00036.png
DAVIS17/JPEGImages/480p/tractor-sand/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00037.flo,tractor-sand,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00037.png
DAVIS17/JPEGImages/480p/tractor-sand/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00038.flo,tractor-sand,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00038.png
DAVIS17/JPEGImages/480p/tractor-sand/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00039.flo,tractor-sand,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00039.png
DAVIS17/JPEGImages/480p/tractor-sand/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00040.flo,tractor-sand,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00040.png
DAVIS17/JPEGImages/480p/tractor-sand/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00041.flo,tractor-sand,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00041.png
DAVIS17/JPEGImages/480p/tractor-sand/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00042.flo,tractor-sand,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00042.png
DAVIS17/JPEGImages/480p/tractor-sand/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00043.flo,tractor-sand,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00043.png
DAVIS17/JPEGImages/480p/tractor-sand/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00044.flo,tractor-sand,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00044.png
DAVIS17/JPEGImages/480p/tractor-sand/00045.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00045.flo,tractor-sand,45,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00045.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00045.png
DAVIS17/JPEGImages/480p/tractor-sand/00046.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00046.flo,tractor-sand,46,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00046.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00046.png
DAVIS17/JPEGImages/480p/tractor-sand/00047.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00047.flo,tractor-sand,47,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00047.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00047.png
DAVIS17/JPEGImages/480p/tractor-sand/00048.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00048.flo,tractor-sand,48,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00048.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00048.png
DAVIS17/JPEGImages/480p/tractor-sand/00049.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00049.flo,tractor-sand,49,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00049.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00049.png
DAVIS17/JPEGImages/480p/tractor-sand/00050.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00050.flo,tractor-sand,50,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00050.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00050.png
DAVIS17/JPEGImages/480p/tractor-sand/00051.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00051.flo,tractor-sand,51,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00051.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00051.png
DAVIS17/JPEGImages/480p/tractor-sand/00052.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00052.flo,tractor-sand,52,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00052.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00052.png
DAVIS17/JPEGImages/480p/tractor-sand/00053.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00053.flo,tractor-sand,53,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00053.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00053.png
DAVIS17/JPEGImages/480p/tractor-sand/00054.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00054.flo,tractor-sand,54,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00054.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00054.png
DAVIS17/JPEGImages/480p/tractor-sand/00055.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00055.flo,tractor-sand,55,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00055.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00055.png
DAVIS17/JPEGImages/480p/tractor-sand/00056.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00056.flo,tractor-sand,56,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00056.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00056.png
DAVIS17/JPEGImages/480p/tractor-sand/00057.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00057.flo,tractor-sand,57,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00057.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00057.png
DAVIS17/JPEGImages/480p/tractor-sand/00058.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00058.flo,tractor-sand,58,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00058.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00058.png
DAVIS17/JPEGImages/480p/tractor-sand/00059.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00059.flo,tractor-sand,59,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00059.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00059.png
DAVIS17/JPEGImages/480p/tractor-sand/00060.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00060.flo,tractor-sand,60,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00060.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00060.png
DAVIS17/JPEGImages/480p/tractor-sand/00061.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tractor-sand/00061.flo,tractor-sand,61,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tractor-sand/00061.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tractor-sand/00061.png
